,x_eye,y_eye,pupil_radius,iris_radius,file_name
9505,66,24,6.0,14.0,m04_1969_0.3927_-0.3927
9506,39,30,3.0,15.0,m04_1974_0.1963_0.3927
9507,46,30,5.0,16.0,m04_1975_0.1963_0.1963
9508,53,30,6.0,16.0,m04_1976_0.1963_-0.0000
9509,60,30,5.0,15.0,m04_1977_0.1963_-0.1963
9510,66,30,5.0,14.0,m04_1978_0.1963_-0.3927
9511,40,37,3.0,15.0,m04_1983_-0.0000_0.3927
9512,46,37,4.0,15.0,m04_1984_-0.0000_0.1963
9513,60,37,5.0,16.0,m04_1986_-0.0000_-0.1963
9514,66,37,4.0,14.0,m04_1987_-0.0000_-0.3927
9515,39,43,4.0,15.0,m04_1992_-0.1963_0.3927
9516,46,43,5.0,16.0,m04_1993_-0.1963_0.1963
9517,53,44,5.0,16.0,m04_1994_-0.1963_-0.0000
9518,60,43,6.0,16.0,m04_1995_-0.1963_-0.1963
9519,66,43,5.0,14.0,m04_1996_-0.1963_-0.3927
9520,39,49,3.0,15.0,m04_2001_-0.3927_0.3927
9521,53,50,5.0,16.0,m04_2003_-0.3927_-0.0000
9522,60,50,6.0,17.0,m04_2004_-0.3927_-0.1963
9523,66,49,5.0,14.0,m04_2005_-0.3927_-0.3927
9524,44,24,3.0,15.0,m04_2046_0.3927_0.3927
9525,51,24,5.0,17.0,m04_2047_0.3927_0.1963
9526,57,23,4.0,15.0,m04_2048_0.3927_-0.0000
9527,56,25,6.0,16.0,m04_204_-0.0000_-0.1963
9528,44,30,3.0,15.0,m04_2055_0.1963_0.3927
9529,50,30,4.0,15.0,m04_2056_0.1963_0.1963
9530,57,30,5.0,15.0,m04_2057_0.1963_-0.0000
9531,71,30,5.0,15.0,m04_2059_0.1963_-0.3927
9532,62,25,5.0,14.0,m04_205_-0.0000_-0.3927
9533,38,37,3.0,14.0,m04_2063_-0.0000_0.5890
9534,44,37,4.0,15.0,m04_2064_-0.0000_0.3927
9535,50,37,3.0,15.0,m04_2065_-0.0000_0.1963
9536,57,37,5.0,16.0,m04_2066_-0.0000_-0.0000
9537,64,37,5.0,16.0,m04_2067_-0.0000_-0.1963
9538,71,37,5.0,15.0,m04_2068_-0.0000_-0.3927
9539,38,42,3.0,14.0,m04_2072_-0.1963_0.5890
9540,44,43,3.0,15.0,m04_2073_-0.1963_0.3927
9541,50,43,4.0,16.0,m04_2074_-0.1963_0.1963
9542,57,44,5.0,16.0,m04_2075_-0.1963_-0.0000
9543,64,43,5.0,16.0,m04_2076_-0.1963_-0.1963
9544,71,43,5.0,15.0,m04_2077_-0.1963_-0.3927
9545,38,48,3.0,14.0,m04_2081_-0.3927_0.5890
9546,50,50,4.0,15.0,m04_2083_-0.3927_0.1963
9547,57,50,3.0,16.0,m04_2084_-0.3927_-0.0000
9548,64,50,5.0,15.0,m04_2085_-0.3927_-0.1963
9549,71,49,5.0,15.0,m04_2086_-0.3927_-0.3927
9550,42,25,2.0,13.0,m04_2126_0.3927_0.5890
9551,48,24,3.0,15.0,m04_2127_0.3927_0.3927
9552,55,23,5.0,16.0,m04_2128_0.3927_0.1963
9553,61,23,4.0,15.0,m04_2129_0.3927_-0.0000
9554,49,32,5.0,17.0,m04_212_-0.1963_-0.0000
9555,68,23,5.0,16.0,m04_2130_0.3927_-0.1963
9556,42,31,2.0,13.0,m04_2135_0.1963_0.5890
9557,48,30,3.0,14.0,m04_2136_0.1963_0.3927
9558,55,30,4.0,16.0,m04_2137_0.1963_0.1963
9559,61,30,3.0,15.0,m04_2138_0.1963_-0.0000
9560,69,30,5.0,16.0,m04_2139_0.1963_-0.1963
9561,56,31,6.0,16.0,m04_213_-0.1963_-0.1963
9562,42,37,2.0,13.0,m04_2144_-0.0000_0.5890
9563,48,37,3.0,14.0,m04_2145_-0.0000_0.3927
9564,55,37,4.0,16.0,m04_2146_-0.0000_0.1963
9565,62,37,5.0,16.0,m04_2147_-0.0000_-0.0000
9566,69,37,6.0,16.0,m04_2148_-0.0000_-0.1963
9567,62,31,5.0,14.0,m04_214_-0.1963_-0.3927
9568,42,42,3.0,13.0,m04_2153_-0.1963_0.5890
9569,48,43,4.0,15.0,m04_2154_-0.1963_0.3927
9570,55,43,3.0,16.0,m04_2155_-0.1963_0.1963
9571,61,44,3.0,16.0,m04_2156_-0.1963_-0.0000
9572,69,43,6.0,16.0,m04_2157_-0.1963_-0.1963
9573,68,30,4.0,13.0,m04_215_-0.1963_-0.5890
9574,42,48,3.0,13.0,m04_2162_-0.3927_0.5890
9575,48,49,3.0,14.0,m04_2163_-0.3927_0.3927
9576,55,50,4.0,16.0,m04_2164_-0.3927_0.1963
9577,61,50,3.0,16.0,m04_2165_-0.3927_-0.0000
9578,41,27,2.0,11.0,m04_2206_0.3927_0.7854
9579,47,25,2.0,14.0,m04_2207_0.3927_0.5890
9580,52,24,2.0,14.0,m04_2208_0.3927_0.3927
9581,59,24,5.0,16.0,m04_2209_0.3927_0.1963
9582,42,38,4.0,16.0,m04_220_-0.3927_0.1963
9583,66,23,5.0,16.0,m04_2210_0.3927_-0.0000
9584,41,32,2.0,11.0,m04_2215_0.1963_0.7854
9585,46,31,3.0,12.0,m04_2216_0.1963_0.5890
9586,52,30,2.0,14.0,m04_2217_0.1963_0.3927
9587,59,30,4.0,16.0,m04_2218_0.1963_0.1963
9588,66,30,5.0,16.0,m04_2219_0.1963_-0.0000
9589,49,38,5.0,17.0,m04_221_-0.3927_-0.0000
9590,41,37,1.0,10.0,m04_2224_-0.0000_0.7854
9591,46,36,2.0,12.0,m04_2225_-0.0000_0.5890
9592,53,37,5.0,15.0,m04_2226_-0.0000_0.3927
9593,59,37,4.0,16.0,m04_2227_-0.0000_0.1963
9594,66,37,4.0,17.0,m04_2228_-0.0000_-0.0000
9595,73,37,5.0,16.0,m04_2229_-0.0000_-0.1963
9596,56,38,5.0,15.0,m04_222_-0.3927_-0.1963
9597,41,41,0.0,11.0,m04_2233_-0.1963_0.7854
9598,46,42,2.0,13.0,m04_2234_-0.1963_0.5890
9599,53,43,4.0,16.0,m04_2235_-0.1963_0.3927
9600,59,43,3.0,16.0,m04_2236_-0.1963_0.1963
9601,66,44,5.0,16.0,m04_2237_-0.1963_-0.0000
9602,62,37,5.0,14.0,m04_223_-0.3927_-0.3927
9603,41,46,1.0,10.0,m04_2242_-0.3927_0.7854
9604,53,49,4.0,15.0,m04_2244_-0.3927_0.3927
9605,59,50,3.0,15.0,m04_2245_-0.3927_0.1963
9606,68,35,4.0,12.0,m04_224_-0.3927_-0.5890
9607,42,50,1.0,12.0,m04_2251_-0.5890_0.7854
9608,54,22,5.0,14.0,m04_2284_0.5890_-0.3927
9609,60,24,5.0,12.0,m04_2285_0.5890_-0.5890
9610,65,27,4.0,10.0,m04_2286_0.5890_-0.7854
9611,35,43,3.0,16.0,m04_228_-0.5890_0.3927
9612,48,27,7.0,16.0,m04_2292_0.3927_-0.1963
9613,54,28,4.0,14.0,m04_2293_0.3927_-0.3927
9614,60,29,4.0,13.0,m04_2294_0.3927_-0.5890
9615,65,31,4.0,10.0,m04_2295_0.3927_-0.7854
9616,41,33,5.0,16.0,m04_2300_0.1963_-0.0000
9617,48,34,5.0,15.0,m04_2301_0.1963_-0.1963
9618,55,34,5.0,14.0,m04_2302_0.1963_-0.3927
9619,60,35,4.0,13.0,m04_2303_0.1963_-0.5890
9620,65,36,4.0,10.0,m04_2304_0.1963_-0.7854
9621,34,40,3.0,16.0,m04_2308_-0.0000_0.1963
9622,41,40,5.0,16.0,m04_2309_-0.0000_-0.0000
9623,48,40,5.0,15.0,m04_2310_-0.0000_-0.1963
9624,54,40,5.0,14.0,m04_2311_-0.0000_-0.3927
9625,60,41,5.0,12.0,m04_2312_-0.0000_-0.5890
9626,65,40,5.0,10.0,m04_2313_-0.0000_-0.7854
9627,41,47,6.0,15.0,m04_2318_-0.1963_-0.0000
9628,48,47,5.0,16.0,m04_2319_-0.1963_-0.1963
9629,56,44,5.0,16.0,m04_231_-0.5890_-0.1963
9630,54,47,5.0,13.0,m04_2320_-0.1963_-0.3927
9631,60,46,4.0,12.0,m04_2321_-0.1963_-0.5890
9632,65,46,5.0,10.0,m04_2322_-0.1963_-0.7854
9633,65,50,5.0,11.0,m04_2331_-0.3927_-0.7854
9634,68,40,6.0,13.0,m04_233_-0.5890_-0.5890
9635,58,23,4.0,15.0,m04_2365_0.5890_-0.3927
9636,64,24,5.0,12.0,m04_2366_0.5890_-0.5890
9637,45,27,5.0,16.0,m04_2372_0.3927_-0.0000
9638,52,27,5.0,16.0,m04_2373_0.3927_-0.1963
9639,58,28,5.0,14.0,m04_2374_0.3927_-0.3927
9640,64,30,4.0,12.0,m04_2375_0.3927_-0.5890
9641,38,34,4.0,16.0,m04_2380_0.1963_0.1963
9642,45,34,4.0,15.0,m04_2381_0.1963_-0.0000
9643,52,34,6.0,16.0,m04_2382_0.1963_-0.1963
9644,58,34,4.0,14.0,m04_2383_0.1963_-0.3927
9645,64,35,5.0,12.0,m04_2384_0.1963_-0.5890
9646,38,40,4.0,16.0,m04_2389_-0.0000_0.1963
9647,45,41,5.0,16.0,m04_2390_-0.0000_-0.0000
9648,52,40,5.0,16.0,m04_2391_-0.0000_-0.1963
9649,58,41,4.0,14.0,m04_2392_-0.0000_-0.3927
9650,64,41,5.0,13.0,m04_2393_-0.0000_-0.5890
9651,38,47,4.0,16.0,m04_2398_-0.1963_0.1963
9652,45,48,5.0,16.0,m04_2399_-0.1963_-0.0000
9653,52,47,6.0,16.0,m04_2400_-0.1963_-0.1963
9654,58,47,5.0,14.0,m04_2401_-0.1963_-0.3927
9655,64,47,5.0,12.0,m04_2402_-0.1963_-0.5890
9656,64,52,5.0,13.0,m04_2411_-0.3927_-0.5890
9657,62,23,5.0,14.0,m04_2446_0.5890_-0.3927
9658,68,25,5.0,12.0,m04_2447_0.5890_-0.5890
9659,42,28,5.0,16.0,m04_2452_0.3927_0.1963
9660,49,27,4.0,16.0,m04_2453_0.3927_-0.0000
9661,56,27,5.0,16.0,m04_2454_0.3927_-0.1963
9662,62,28,5.0,14.0,m04_2455_0.3927_-0.3927
9663,68,30,5.0,12.0,m04_2456_0.3927_-0.5890
9664,42,34,4.0,16.0,m04_2461_0.1963_0.1963
9665,49,34,5.0,16.0,m04_2462_0.1963_-0.0000
9666,55,34,5.0,15.0,m04_2463_0.1963_-0.1963
9667,62,34,5.0,14.0,m04_2464_0.1963_-0.3927
9668,68,35,5.0,13.0,m04_2465_0.1963_-0.5890
9669,35,41,3.0,15.0,m04_2469_-0.0000_0.3927
9670,42,41,5.0,16.0,m04_2470_-0.0000_0.1963
9671,49,41,6.0,16.0,m04_2471_-0.0000_-0.0000
9672,55,41,4.0,16.0,m04_2472_-0.0000_-0.1963
9673,62,41,4.0,14.0,m04_2473_-0.0000_-0.3927
9674,68,41,4.0,12.0,m04_2474_-0.0000_-0.5890
9675,35,47,3.0,15.0,m04_2478_-0.1963_0.3927
9676,42,48,5.0,16.0,m04_2479_-0.1963_0.1963
9677,49,48,5.0,16.0,m04_2480_-0.1963_-0.0000
9678,55,47,5.0,15.0,m04_2481_-0.1963_-0.1963
9679,62,47,6.0,14.0,m04_2482_-0.1963_-0.3927
9680,68,47,5.0,13.0,m04_2483_-0.1963_-0.5890
9681,68,52,5.0,13.0,m04_2492_-0.3927_-0.5890
9682,66,23,5.0,15.0,m04_2527_0.5890_-0.3927
9683,39,28,3.0,15.0,m04_2532_0.3927_0.3927
9684,46,28,5.0,16.0,m04_2533_0.3927_0.1963
9685,53,27,5.0,16.0,m04_2534_0.3927_-0.0000
9686,60,28,5.0,16.0,m04_2535_0.3927_-0.1963
9687,66,29,4.0,15.0,m04_2536_0.3927_-0.3927
9688,39,35,4.0,14.0,m04_2541_0.1963_0.3927
9689,46,34,4.0,16.0,m04_2542_0.1963_0.1963
9690,53,34,4.0,16.0,m04_2543_0.1963_-0.0000
9691,60,34,4.0,16.0,m04_2544_0.1963_-0.1963
9692,66,35,5.0,14.0,m04_2545_0.1963_-0.3927
9693,39,41,3.0,15.0,m04_2550_-0.0000_0.3927
9694,53,41,5.0,16.0,m04_2552_-0.0000_-0.0000
9695,60,41,5.0,16.0,m04_2553_-0.0000_-0.1963
9696,66,41,4.0,14.0,m04_2554_-0.0000_-0.3927
9697,39,47,3.0,15.0,m04_2559_-0.1963_0.3927
9698,46,48,4.0,15.0,m04_2560_-0.1963_0.1963
9699,53,48,5.0,17.0,m04_2561_-0.1963_-0.0000
9700,60,48,6.0,16.0,m04_2562_-0.1963_-0.1963
9701,66,47,6.0,15.0,m04_2563_-0.1963_-0.3927
9702,44,23,3.0,15.0,m04_2604_0.5890_0.3927
9703,38,30,3.0,14.0,m04_2612_0.3927_0.5890
9704,44,29,4.0,16.0,m04_2613_0.3927_0.3927
9705,50,28,3.0,16.0,m04_2614_0.3927_0.1963
9706,57,28,5.0,16.0,m04_2615_0.3927_-0.0000
9707,64,28,5.0,16.0,m04_2616_0.3927_-0.1963
9708,71,29,6.0,15.0,m04_2617_0.3927_-0.3927
9709,38,35,3.0,14.0,m04_2621_0.1963_0.5890
9710,44,35,4.0,16.0,m04_2622_0.1963_0.3927
9711,50,34,3.0,16.0,m04_2623_0.1963_0.1963
9712,57,34,4.0,15.0,m04_2624_0.1963_-0.0000
9713,64,34,5.0,15.0,m04_2625_0.1963_-0.1963
9714,71,35,5.0,15.0,m04_2626_0.1963_-0.3927
9715,38,41,3.0,14.0,m04_2630_-0.0000_0.5890
9716,44,41,4.0,15.0,m04_2631_-0.0000_0.3927
9717,50,41,4.0,15.0,m04_2632_-0.0000_0.1963
9718,57,41,4.0,16.0,m04_2633_-0.0000_-0.0000
9719,64,41,5.0,15.0,m04_2634_-0.0000_-0.1963
9720,71,41,6.0,15.0,m04_2635_-0.0000_-0.3927
9721,38,47,3.0,14.0,m04_2639_-0.1963_0.5890
9722,44,47,4.0,15.0,m04_2640_-0.1963_0.3927
9723,50,48,5.0,15.0,m04_2641_-0.1963_0.1963
9724,57,48,6.0,16.0,m04_2642_-0.1963_-0.0000
9725,64,48,6.0,15.0,m04_2643_-0.1963_-0.1963
9726,70,48,4.0,15.0,m04_2644_-0.1963_-0.3927
9727,42,25,2.0,13.0,m04_2684_0.5890_0.5890
9728,48,23,3.0,15.0,m04_2685_0.5890_0.3927
9729,42,30,3.0,13.0,m04_2693_0.3927_0.5890
9730,48,28,3.0,14.0,m04_2694_0.3927_0.3927
9731,55,28,4.0,16.0,m04_2695_0.3927_0.1963
9732,62,28,5.0,18.0,m04_2696_0.3927_-0.0000
9733,68,28,3.0,15.0,m04_2697_0.3927_-0.1963
9734,42,35,2.0,14.0,m04_2702_0.1963_0.5890
9735,48,35,3.0,15.0,m04_2703_0.1963_0.3927
9736,55,34,4.0,16.0,m04_2704_0.1963_0.1963
9737,62,34,5.0,16.0,m04_2705_0.1963_-0.0000
9738,69,34,5.0,16.0,m04_2706_0.1963_-0.1963
9739,42,41,2.0,13.0,m04_2711_-0.0000_0.5890
9740,48,41,3.0,15.0,m04_2712_-0.0000_0.3927
9741,55,41,4.0,16.0,m04_2713_-0.0000_0.1963
9742,62,41,6.0,16.0,m04_2714_-0.0000_-0.0000
9743,69,41,5.0,16.0,m04_2715_-0.0000_-0.1963
9744,42,47,2.0,13.0,m04_2720_-0.1963_0.5890
9745,48,48,3.0,15.0,m04_2721_-0.1963_0.3927
9746,55,48,5.0,16.0,m04_2722_-0.1963_0.1963
9747,62,48,5.0,16.0,m04_2723_-0.1963_-0.0000
9748,68,48,4.0,16.0,m04_2724_-0.1963_-0.1963
9749,42,52,2.0,13.0,m04_2729_-0.3927_0.5890
9750,46,25,2.0,12.0,m04_2765_0.5890_0.5890
9751,53,23,3.0,15.0,m04_2766_0.5890_0.3927
9752,41,32,1.0,11.0,m04_2773_0.3927_0.7854
9753,46,30,2.0,12.0,m04_2774_0.3927_0.5890
9754,53,28,4.0,15.0,m04_2775_0.3927_0.3927
9755,59,28,4.0,16.0,m04_2776_0.3927_0.1963
9756,66,27,4.0,16.0,m04_2777_0.3927_-0.0000
9757,41,36,1.0,11.0,m04_2782_0.1963_0.7854
9758,47,35,3.0,14.0,m04_2783_0.1963_0.5890
9759,53,35,4.0,15.0,m04_2784_0.1963_0.3927
9760,59,34,4.0,16.0,m04_2785_0.1963_0.1963
9761,66,34,5.0,16.0,m04_2786_0.1963_-0.0000
9762,73,34,5.0,16.0,m04_2787_0.1963_-0.1963
9763,41,41,1.0,11.0,m04_2791_-0.0000_0.7854
9764,46,41,2.0,12.0,m04_2792_-0.0000_0.5890
9765,53,41,4.0,16.0,m04_2793_-0.0000_0.3927
9766,59,41,4.0,16.0,m04_2794_-0.0000_0.1963
9767,66,41,5.0,17.0,m04_2795_-0.0000_-0.0000
9768,73,41,5.0,16.0,m04_2796_-0.0000_-0.1963
9769,41,46,1.0,11.0,m04_2800_-0.1963_0.7854
9770,46,47,2.0,12.0,m04_2801_-0.1963_0.5890
9771,59,48,4.0,15.0,m04_2803_-0.1963_0.1963
9772,66,48,4.0,17.0,m04_2804_-0.1963_-0.0000
9773,41,51,1.0,11.0,m04_2809_-0.3927_0.7854
9774,47,52,3.0,14.0,m04_2810_-0.3927_0.5890
9775,65,27,4.0,10.0,m04_2844_0.7854_-0.7854
9776,53,25,4.0,16.0,m04_284_-0.0000_-0.0000
9777,48,25,6.0,15.0,m04_2850_0.5890_-0.1963
9778,54,26,4.0,14.0,m04_2851_0.5890_-0.3927
9779,60,28,4.0,12.0,m04_2852_0.5890_-0.5890
9780,65,31,4.0,10.0,m04_2853_0.5890_-0.7854
9781,41,30,4.0,15.0,m04_2858_0.3927_-0.0000
9782,48,31,6.0,15.0,m04_2859_0.3927_-0.1963
9783,60,25,5.0,15.0,m04_285_-0.0000_-0.1963
9784,54,32,4.0,14.0,m04_2860_0.3927_-0.3927
9785,60,33,4.0,12.0,m04_2861_0.3927_-0.5890
9786,65,35,4.0,10.0,m04_2862_0.3927_-0.7854
9787,41,37,4.0,16.0,m04_2867_0.1963_-0.0000
9788,48,37,5.0,15.0,m04_2868_0.1963_-0.1963
9789,55,38,6.0,14.0,m04_2869_0.1963_-0.3927
9790,66,24,5.0,14.0,m04_286_-0.0000_-0.3927
9791,60,39,5.0,12.0,m04_2870_0.1963_-0.5890
9792,65,40,5.0,10.0,m04_2871_0.1963_-0.7854
9793,41,44,5.0,16.0,m04_2876_-0.0000_-0.0000
9794,48,44,4.0,15.0,m04_2877_-0.0000_-0.1963
9795,54,44,5.0,14.0,m04_2878_-0.0000_-0.3927
9796,60,44,4.0,12.0,m04_2879_-0.0000_-0.5890
9797,65,44,4.0,10.0,m04_2880_-0.0000_-0.7854
9798,48,51,6.0,16.0,m04_2886_-0.1963_-0.1963
9799,54,51,5.0,14.0,m04_2887_-0.1963_-0.3927
9800,60,50,5.0,13.0,m04_2888_-0.1963_-0.5890
9801,65,50,4.0,10.0,m04_2889_-0.1963_-0.7854
9802,45,25,4.0,16.0,m04_2930_0.5890_-0.0000
9803,52,25,6.0,16.0,m04_2931_0.5890_-0.1963
9804,58,27,5.0,15.0,m04_2932_0.5890_-0.3927
9805,64,29,5.0,13.0,m04_2933_0.5890_-0.5890
9806,45,31,5.0,16.0,m04_2939_0.3927_-0.0000
9807,53,32,5.0,16.0,m04_293_-0.1963_-0.0000
9808,52,31,6.0,16.0,m04_2940_0.3927_-0.1963
9809,58,32,4.0,14.0,m04_2941_0.3927_-0.3927
9810,64,34,5.0,13.0,m04_2942_0.3927_-0.5890
9811,38,37,5.0,16.0,m04_2947_0.1963_0.1963
9812,45,37,5.0,16.0,m04_2948_0.1963_-0.0000
9813,52,38,5.0,15.0,m04_2949_0.1963_-0.1963
9814,60,31,4.0,16.0,m04_294_-0.1963_-0.1963
9815,58,38,6.0,13.0,m04_2950_0.1963_-0.3927
9816,64,39,5.0,13.0,m04_2951_0.1963_-0.5890
9817,45,44,5.0,16.0,m04_2957_-0.0000_-0.0000
9818,52,44,6.0,16.0,m04_2958_-0.0000_-0.1963
9819,58,45,5.0,15.0,m04_2959_-0.0000_-0.3927
9820,66,31,5.0,14.0,m04_295_-0.1963_-0.3927
9821,64,45,5.0,13.0,m04_2960_-0.0000_-0.5890
9822,45,51,6.0,16.0,m04_2966_-0.1963_-0.0000
9823,52,51,5.0,16.0,m04_2967_-0.1963_-0.1963
9824,58,51,5.0,14.0,m04_2968_-0.1963_-0.3927
9825,64,51,5.0,13.0,m04_2969_-0.1963_-0.5890
9826,39,37,3.0,15.0,m04_300_-0.3927_0.3927
9827,42,26,5.0,17.0,m04_3010_0.5890_0.1963
9828,49,25,5.0,16.0,m04_3011_0.5890_-0.0000
9829,55,26,5.0,15.0,m04_3012_0.5890_-0.1963
9830,62,27,4.0,14.0,m04_3013_0.5890_-0.3927
9831,68,29,6.0,13.0,m04_3014_0.5890_-0.5890
9832,42,32,5.0,16.0,m04_3019_0.3927_0.1963
9833,49,31,5.0,16.0,m04_3020_0.3927_-0.0000
9834,56,32,5.0,16.0,m04_3021_0.3927_-0.1963
9835,62,33,5.0,14.0,m04_3022_0.3927_-0.3927
9836,68,34,5.0,13.0,m04_3023_0.3927_-0.5890
9837,42,38,4.0,16.0,m04_3028_0.1963_0.1963
9838,49,38,4.0,16.0,m04_3029_0.1963_-0.0000
9839,53,38,4.0,16.0,m04_302_-0.3927_-0.0000
9840,56,38,5.0,16.0,m04_3030_0.1963_-0.1963
9841,62,39,4.0,14.0,m04_3031_0.1963_-0.3927
9842,68,39,5.0,14.0,m04_3032_0.1963_-0.5890
9843,42,45,5.0,16.0,m04_3037_-0.0000_0.1963
9844,49,45,5.0,16.0,m04_3038_-0.0000_-0.0000
9845,56,45,5.0,16.0,m04_3039_-0.0000_-0.1963
9846,60,38,5.0,16.0,m04_303_-0.3927_-0.1963
9847,62,45,5.0,14.0,m04_3040_-0.0000_-0.3927
9848,68,45,5.0,13.0,m04_3041_-0.0000_-0.5890
9849,49,52,6.0,16.0,m04_3047_-0.1963_-0.0000
9850,56,52,5.0,16.0,m04_3048_-0.1963_-0.1963
9851,66,36,5.0,15.0,m04_304_-0.3927_-0.3927
9852,68,51,5.0,13.0,m04_3050_-0.1963_-0.5890
9853,46,26,4.0,16.0,m04_3091_0.5890_0.1963
9854,53,26,5.0,15.0,m04_3092_0.5890_-0.0000
9855,60,26,4.0,17.0,m04_3093_0.5890_-0.1963
9856,66,27,5.0,14.0,m04_3094_0.5890_-0.3927
9857,39,33,3.0,15.0,m04_3099_0.3927_0.3927
9858,39,42,3.0,15.0,m04_309_-0.5890_0.3927
9859,46,32,4.0,17.0,m04_3100_0.3927_0.1963
9860,53,32,6.0,16.0,m04_3101_0.3927_-0.0000
9861,60,32,6.0,15.0,m04_3102_0.3927_-0.1963
9862,66,33,5.0,15.0,m04_3103_0.3927_-0.3927
9863,39,39,3.0,14.0,m04_3108_0.1963_0.3927
9864,46,38,4.0,15.0,m04_3109_0.1963_0.1963
9865,46,44,4.0,15.0,m04_310_-0.5890_0.1963
9866,53,38,4.0,16.0,m04_3110_0.1963_-0.0000
9867,60,39,5.0,16.0,m04_3111_0.1963_-0.1963
9868,66,39,4.0,14.0,m04_3112_0.1963_-0.3927
9869,39,45,3.0,14.0,m04_3117_-0.0000_0.3927
9870,46,45,4.0,16.0,m04_3118_-0.0000_0.1963
9871,53,45,6.0,16.0,m04_3119_-0.0000_-0.0000
9872,60,45,5.0,16.0,m04_3120_-0.0000_-0.1963
9873,66,45,4.0,14.0,m04_3121_-0.0000_-0.3927
9874,46,52,5.0,16.0,m04_3127_-0.1963_0.1963
9875,53,52,4.0,16.0,m04_3128_-0.1963_-0.0000
9876,60,52,6.0,16.0,m04_3129_-0.1963_-0.1963
9877,60,43,5.0,16.0,m04_312_-0.5890_-0.1963
9878,66,52,5.0,15.0,m04_3130_-0.1963_-0.3927
9879,66,42,5.0,14.0,m04_313_-0.5890_-0.3927
9880,44,27,3.0,15.0,m04_3171_0.5890_0.3927
9881,50,26,4.0,15.0,m04_3172_0.5890_0.1963
9882,57,26,5.0,16.0,m04_3173_0.5890_-0.0000
9883,64,26,4.0,16.0,m04_3174_0.5890_-0.1963
9884,71,27,5.0,15.0,m04_3175_0.5890_-0.3927
9885,38,34,2.0,14.0,m04_3179_0.3927_0.5890
9886,44,33,4.0,15.0,m04_3180_0.3927_0.3927
9887,50,32,4.0,15.0,m04_3181_0.3927_0.1963
9888,57,32,4.0,16.0,m04_3182_0.3927_-0.0000
9889,64,32,5.0,16.0,m04_3183_0.3927_-0.1963
9890,71,33,5.0,15.0,m04_3184_0.3927_-0.3927
9891,38,40,3.0,14.0,m04_3188_0.1963_0.5890
9892,44,39,4.0,15.0,m04_3189_0.1963_0.3927
9893,50,39,3.0,16.0,m04_3190_0.1963_0.1963
9894,57,39,5.0,17.0,m04_3191_0.1963_-0.0000
9895,64,39,5.0,16.0,m04_3192_0.1963_-0.1963
9896,70,39,3.0,15.0,m04_3193_0.1963_-0.3927
9897,38,45,3.0,14.0,m04_3197_-0.0000_0.5890
9898,44,45,4.0,15.0,m04_3198_-0.0000_0.3927
9899,50,45,3.0,15.0,m04_3199_-0.0000_0.1963
9900,57,45,4.0,15.0,m04_3200_-0.0000_-0.0000
9901,64,45,5.0,16.0,m04_3201_-0.0000_-0.1963
9902,70,46,5.0,15.0,m04_3202_-0.0000_-0.3927
9903,44,52,3.0,15.0,m04_3207_-0.1963_0.3927
9904,50,52,3.0,16.0,m04_3208_-0.1963_0.1963
9905,57,52,5.0,15.0,m04_3209_-0.1963_-0.0000
9906,53,49,5.0,17.0,m04_320_-0.7854_-0.0000
9907,64,52,6.0,16.0,m04_3210_-0.1963_-0.1963
9908,42,29,3.0,13.0,m04_3251_0.5890_0.5890
9909,48,27,3.0,15.0,m04_3252_0.5890_0.3927
9910,55,26,5.0,16.0,m04_3253_0.5890_0.1963
9911,62,26,7.0,17.0,m04_3254_0.5890_-0.0000
9912,69,26,5.0,16.0,m04_3255_0.5890_-0.1963
9913,42,34,2.0,13.0,m04_3260_0.3927_0.5890
9914,48,33,4.0,15.0,m04_3261_0.3927_0.3927
9915,55,32,5.0,16.0,m04_3262_0.3927_0.1963
9916,61,32,4.0,16.0,m04_3263_0.3927_-0.0000
9917,68,32,4.0,15.0,m04_3264_0.3927_-0.1963
9918,42,40,3.0,13.0,m04_3269_0.1963_0.5890
9919,48,39,4.0,15.0,m04_3270_0.1963_0.3927
9920,55,39,4.0,16.0,m04_3271_0.1963_0.1963
9921,62,38,5.0,16.0,m04_3272_0.1963_-0.0000
9922,68,39,4.0,16.0,m04_3273_0.1963_-0.1963
9923,42,45,3.0,13.0,m04_3278_-0.0000_0.5890
9924,48,46,2.0,14.0,m04_3279_-0.0000_0.3927
9925,54,45,4.0,15.0,m04_3280_-0.0000_0.1963
9926,62,45,4.0,17.0,m04_3281_-0.0000_-0.0000
9927,68,45,4.0,16.0,m04_3282_-0.0000_-0.1963
9928,42,51,2.0,13.0,m04_3287_-0.1963_0.5890
9929,48,52,3.0,15.0,m04_3288_-0.1963_0.3927
9930,55,52,5.0,16.0,m04_3289_-0.1963_0.1963
9931,62,52,5.0,16.0,m04_3290_-0.1963_-0.0000
9932,41,28,1.0,11.0,m04_3322_0.7854_0.7854
9933,41,32,1.0,10.0,m04_3331_0.5890_0.7854
9934,46,29,2.0,12.0,m04_3332_0.5890_0.5890
9935,53,27,5.0,15.0,m04_3333_0.5890_0.3927
9936,59,26,4.0,16.0,m04_3334_0.5890_0.1963
9937,66,26,4.0,16.0,m04_3335_0.5890_-0.0000
9938,41,36,1.0,10.0,m04_3340_0.3927_0.7854
9939,47,35,2.0,14.0,m04_3341_0.3927_0.5890
9940,52,33,2.0,14.0,m04_3342_0.3927_0.3927
